# Comprimento_de_Onda(Angstrom) Fluxo
5.448006983628947637e+03 3.753837436813632975e-18
5.449010037410742370e+03 3.706735291193025920e-18
5.450013091192535285e+03 3.909466919572116090e-18
5.451016144974329109e+03 3.764985763519316405e-18
5.452019198756122933e+03 3.799938280302744590e-18
5.453022252537916756e+03 3.763601063173902637e-18
5.454025306319709671e+03 3.731573457036461958e-18
5.455028360101503495e+03 3.810455881791356336e-18
5.456031413883297319e+03 3.784727669608813240e-18
5.457034467665091142e+03 3.664921724818776647e-18
5.458037521446884966e+03 3.839819552766069989e-18
5.459040575228677881e+03 3.940721525427125964e-18
5.460043629010471705e+03 3.617638840234326756e-18
5.461046682792265528e+03 3.670905135779678973e-18
5.462049736574059352e+03 3.750372790817954618e-18
5.463052790355852267e+03 3.827803927188124709e-18
5.464055844137647000e+03 3.818857141682751162e-18
5.465058897919439914e+03 3.624578058393034105e-18
5.466061951701232829e+03 3.975097910913910965e-18
5.467065005483027562e+03 3.871259033487985465e-18
5.468068059264822296e+03 3.541761149054531251e-18
5.469071113046615210e+03 3.741946715508183202e-18
5.470074166828408124e+03 3.734155914908852511e-18
5.471077220610202858e+03 3.658625225996023001e-18
5.472080274391995772e+03 3.600778004218352116e-18
5.473083328173789596e+03 3.795758950257820417e-18
5.474086381955583420e+03 3.700926828931678559e-18
5.475089435737377244e+03 3.656020020656787240e-18
5.476092489519170158e+03 3.796830149151076588e-18
5.477095543300964891e+03 3.753267922961890215e-18
5.478098597082757806e+03 3.621871937019066875e-18
5.479101650864551630e+03 3.690243377730249930e-18
5.480104704646345454e+03 3.682345870831899899e-18
5.481107758428138368e+03 3.778076310303274345e-18
5.482110812209932192e+03 3.588920370137404465e-18
5.483113865991726925e+03 3.616390211099677961e-18
5.484116919773519840e+03 3.687444612127676761e-18
5.485119973555312754e+03 3.793742283924416136e-18
5.486123027337107487e+03 3.583034566488783396e-18
5.487126081118900402e+03 3.638106597311338873e-18
5.488129134900695135e+03 3.638889110170814037e-18
5.489132188682488049e+03 3.716633747993141725e-18
5.490135242464282783e+03 3.658291045028551577e-18
5.491138296246075697e+03 3.661767685143111953e-18
5.492141350027868612e+03 3.697675181943732608e-18
5.493144403809663345e+03 3.798493195772614450e-18
5.494147457591457169e+03 3.848737386950004181e-18
5.495150511373250083e+03 3.581217664273310671e-18
5.496153565155043907e+03 3.882120742111419272e-18
5.497156618936837731e+03 3.750539467711384053e-18
5.498159672718630645e+03 3.717292597351040212e-18
5.499162726500425379e+03 3.747362266978567874e-18
5.500165780282218293e+03 3.830093149533365213e-18
5.501168834064012117e+03 3.711796395770931620e-18
5.502171887845805941e+03 3.813891990055901613e-18
5.503174941627599765e+03 3.738363782684909762e-18
5.504177995409392679e+03 3.736999348264503543e-18
5.505181049191187412e+03 3.647837550037412690e-18
5.506184102972980327e+03 3.621641567218470857e-18
5.507187156754773241e+03 3.654973637181907660e-18
5.508190210536567974e+03 3.863419842822820422e-18
5.509193264318362708e+03 3.708932282899966761e-18
5.510196318100155622e+03 3.639292360719433638e-18
5.511199371881948537e+03 3.647752764024626005e-18
5.512202425663743270e+03 3.532136902627476774e-18
5.513205479445536184e+03 3.742428548214995340e-18
5.514208533227330008e+03 3.790979087088182747e-18
5.515211587009123832e+03 3.634996398208139489e-18
5.516214640790917656e+03 3.728048013265760954e-18
5.517217694572710570e+03 3.742864885988117063e-18
5.518220748354504394e+03 3.852221058099771257e-18
5.519223802136298218e+03 3.885975403765916381e-18
5.520226855918092042e+03 3.793970585773480771e-18
5.521229909699885866e+03 3.734786640125924194e-18
5.522232963481678780e+03 3.852796362215801887e-18
5.523236017263472604e+03 3.853595005097221836e-18
5.524239071045266428e+03 3.725975925831315620e-18
5.525242124827060252e+03 3.626937591090341616e-18
5.526245178608853166e+03 3.694701881231910750e-18
5.527248232390647900e+03 3.814467707762238521e-18
5.528251286172440814e+03 3.728240332758179533e-18
5.529254339954235547e+03 3.626851150716329825e-18
5.530257393736028462e+03 3.749191576903228895e-18
5.531260447517823195e+03 3.611588014053501358e-18
5.532263501299616109e+03 3.786967261117300563e-18
5.533266555081409024e+03 3.676032001216282639e-18
5.534269608863203757e+03 3.569982483603309172e-18
5.535272662644997581e+03 3.756921166137230662e-18
5.536275716426790495e+03 3.621149394754001805e-18
5.537278770208584319e+03 3.620722155967618167e-18
5.538281823990378143e+03 3.620294917181234528e-18
5.539284877772171058e+03 3.619867678394850889e-18
5.540287931553965791e+03 3.619440439608467250e-18
5.541290985335758705e+03 3.619013200822083611e-18
5.542294039117552529e+03 3.618585962035699973e-18
5.543297092899346353e+03 3.618158723249316334e-18
5.544300146681139267e+03 3.617731898053238971e-18
5.545303200462933091e+03 3.617304245676549056e-18
5.546306254244727825e+03 3.616877420480471694e-18
5.547309308026520739e+03 3.686612468431448416e-18
5.548312361808313653e+03 3.593104663266003955e-18
5.549315415590108387e+03 3.747306845877526821e-18
5.550318469371903120e+03 3.552216298406895244e-18
5.551321523153696035e+03 3.780287364080628588e-18
5.552324576935488949e+03 3.702943908855389117e-18
5.553327630717283682e+03 3.696632107191303240e-18
5.554330684499076597e+03 3.718516824657618693e-18
5.555333738280870421e+03 3.715729225993314990e-18
5.556336792062664244e+03 3.692067310980929357e-18
5.557339845844458068e+03 3.727062013975597745e-18
5.558342899626250983e+03 3.607680826430107132e-18
5.559345953408044807e+03 3.663511795464680012e-18
5.560349007189838630e+03 3.677218591804989957e-18
5.561352060971632454e+03 3.549666514168700536e-18
5.562355114753426278e+03 3.623467982010987942e-18
5.563358168535219193e+03 3.607770161936262859e-18
5.564361222317013016e+03 3.599561635127592889e-18
5.565364276098806840e+03 3.566880142715929042e-18
5.566367329880600664e+03 3.557762544414063295e-18
5.567370383662393579e+03 3.638359300988473823e-18
5.568373437444188312e+03 3.646638551739517077e-18
5.569376491225981226e+03 3.653632777408959202e-18
5.570379545007774141e+03 3.643268204333669765e-18
5.571382598789568874e+03 3.632909835112974476e-18
5.572385652571363607e+03 3.622545262037685040e-18
5.573388706353156522e+03 3.612186892816989750e-18
5.574391760134949436e+03 3.601828523596294461e-18
5.575394813916744170e+03 3.591463536930698748e-18
5.576397867698537993e+03 3.581105167710003459e-18
5.577400921480330908e+03 3.570740594634714022e-18
5.578403975262124732e+03 3.560382225414018733e-18
5.579407029043918556e+03 3.550023856193323444e-18
5.580410082825711470e+03 3.539659283118034007e-18
5.581413136607506203e+03 3.529300913897338718e-18
5.582416190389299118e+03 3.518936340822049282e-18
5.583419244171092942e+03 3.508577971601353993e-18
5.584422297952886765e+03 3.498219602380658703e-18
5.585425351734679680e+03 3.487854615715062990e-18
5.586428405516473504e+03 3.683403421245048945e-18
5.587431459298268237e+03 3.675305736638461080e-18
5.588434513080061151e+03 3.592003272280389599e-18
5.589437566861854066e+03 3.617198366558142269e-18
5.590440620643648799e+03 3.606686968924124669e-18
5.591443674425441714e+03 3.571254687385415729e-18
5.592446728207236447e+03 3.550645896013963321e-18
5.593449781989029361e+03 3.525626577616378169e-18
5.594452835770824095e+03 3.600647309681568738e-18
5.595455889552617009e+03 3.566681619368916315e-18
5.596458943334409923e+03 3.536281491086673719e-18
5.597461997116204657e+03 3.649996491436176092e-18
5.598465050897998481e+03 3.625983851844067976e-18
5.599468104679791395e+03 3.513902119614051555e-18
5.600471158461585219e+03 3.555086615132454250e-18
5.601474212243379043e+03 3.565951218888031992e-18
5.602477266025172867e+03 3.540008353336531385e-18
5.603480319806966691e+03 3.651158680196813096e-18
5.604483373588759605e+03 3.769266423189278323e-18
5.605486427370553429e+03 3.569696692701672101e-18
5.606489481152347253e+03 3.594136984670470134e-18
5.607492534934141077e+03 3.669131246956059005e-18
5.608495588715933991e+03 3.751020059647277362e-18
5.609498642497728724e+03 3.506967037358406971e-18
5.610501696279521639e+03 3.662084081727413486e-18
5.611504750061314553e+03 3.679772098355941153e-18
5.612507803843109286e+03 3.619770071082569632e-18
5.613510857624904020e+03 3.526980672279127476e-18
5.614513911406696934e+03 3.630129267483877474e-18
5.615516965188489849e+03 3.546926064799312356e-18
5.616520018970284582e+03 3.594158904956702789e-18
5.617523072752077496e+03 3.545733270356010890e-18
5.618526126533871320e+03 3.434848468472358700e-18
5.619529180315665144e+03 3.472958747244208068e-18
5.620532234097458968e+03 3.600289967656945830e-18
5.621535287879251882e+03 3.471312657825227543e-18
5.622538341661045706e+03 3.659063218130369829e-18
5.623541395442839530e+03 3.551905278496575306e-18
5.624544449224633354e+03 3.664878711426923890e-18
5.625547503006427178e+03 3.645954473372935723e-18
5.626550556788220092e+03 3.606950839539529085e-18
5.627553610570013916e+03 3.608285909048189672e-18
5.628556664351808649e+03 3.579741974060516069e-18
5.629559718133601564e+03 3.583971348532499700e-18
5.630562771915394478e+03 3.540127053754432745e-18
5.631565825697189211e+03 3.635163075101568924e-18
5.632568879478982126e+03 3.568433174315997352e-18
5.633571933260776859e+03 3.496908107519455878e-18
5.634574987042569774e+03 3.681591895703557814e-18
5.635578040824364507e+03 3.451081681198558730e-18
5.636581094606157421e+03 3.386727649927392592e-18
5.637584148387950336e+03 3.571982192734156117e-18
5.638587202169745069e+03 3.500489799571810488e-18
5.639590255951538893e+03 3.505670018157923824e-18
5.640593309733331807e+03 3.621467032109222168e-18
5.641596363515125631e+03 3.581041474802836876e-18
5.642599417296919455e+03 3.517776633603249937e-18
5.643602471078712369e+03 3.638231915174140656e-18
5.644605524860507103e+03 3.658193851306576597e-18
5.645608578642300017e+03 3.459094993382666186e-18
5.646611632424093841e+03 3.440021035637805921e-18
5.647614686205887665e+03 3.420690031517594802e-18
5.648617739987680579e+03 3.501244601880765126e-18
5.649620793769474403e+03 3.506316873396940291e-18
5.650623847551269137e+03 3.471905746324428064e-18
5.651626901333062051e+03 3.500030300741537281e-18
5.652629955114854965e+03 3.597917613660143747e-18
5.653633008896649699e+03 3.482626007063115302e-18
5.654636062678444432e+03 3.614418626109657819e-18
5.655639116460237346e+03 3.531808925514599498e-18
5.656642170242030261e+03 3.457887723278645042e-18
5.657645224023824994e+03 3.449355148465007423e-18
5.658648277805617909e+03 3.744988672210846961e-18
5.659651331587411732e+03 3.637003138374193134e-18
5.660654385369205556e+03 3.573277143983107882e-18
5.661657439150999380e+03 3.591913109593621319e-18
5.662660492932792295e+03 3.740219562389172480e-18
5.663663546714586118e+03 3.659571107026477388e-18
5.664666600496379942e+03 3.682366136756907448e-18
5.665669654278173766e+03 3.711367916213629151e-18
5.666672708059967590e+03 3.644458517235133572e-18
5.667675761841760504e+03 3.622221834418176806e-18
5.668678815623554328e+03 3.732603296899090478e-18
5.669681869405348152e+03 3.706974346390053745e-18
5.670684923187141976e+03 3.780008604214198217e-18
5.671687976968934890e+03 3.771967167889263959e-18
5.672691030750729624e+03 3.744754993687800731e-18
5.673694084532522538e+03 3.783102259705146541e-18
5.674697138314315453e+03 3.674750698447437999e-18
5.675700192096110186e+03 3.701251083731799346e-18
5.676703245877904919e+03 3.711311254341669269e-18
5.677706299659697834e+03 3.709962536352901557e-18
5.678709353441490748e+03 3.725464728212757849e-18
5.679712407223285481e+03 3.646195596521494930e-18
5.680715461005079305e+03 3.656283891272191656e-18
5.681718514786872220e+03 3.625893275566993419e-18
5.682721568568666044e+03 3.667225836415043106e-18
5.683724622350459867e+03 3.650130494695409683e-18
5.684727676132252782e+03 3.621275539797416142e-18
5.685730729914047515e+03 3.710393083861735408e-18
5.686733783695840430e+03 3.580433910642916677e-18
5.687736837477634253e+03 3.701892562296834219e-18
5.688739891259428077e+03 3.633104636147230714e-18
5.689742945041220992e+03 3.634467829796718104e-18
5.690745998823014816e+03 3.690053953369975287e-18
5.691749052604809549e+03 3.730158564598690004e-18
5.692752106386602463e+03 3.679910237518237509e-18
5.693755160168395378e+03 3.663307481853379414e-18
5.694758213950190111e+03 3.744310797698859755e-18
5.695761267731983025e+03 3.668123740969969417e-18
5.696764321513777759e+03 3.627746987319724754e-18
5.697767375295570673e+03 3.551679871779654606e-18
5.698770429077365407e+03 3.462841087581765710e-18
5.699773482859158321e+03 3.491651374726681387e-18
5.700776536640952145e+03 3.624947808126845308e-18
5.701779590422745969e+03 3.690540335570156467e-18
5.702782644204539793e+03 3.737784756256122643e-18
5.703785697986332707e+03 3.643233876338248815e-18
5.704788751768126531e+03 3.696465430297873805e-18
5.705791805549920355e+03 3.645863897095861166e-18
5.706794859331714179e+03 3.551617833233713129e-18
5.707797913113508002e+03 3.700091790103306278e-18
5.708800966895300917e+03 3.774053317394122694e-18
5.709804020677094741e+03 3.677293038060119729e-18
5.710807074458888565e+03 3.705004415761258709e-18
5.711810128240682388e+03 3.716232151805747230e-18
5.712813182022475303e+03 3.631963954082520089e-18
5.713816235804270036e+03 3.519281688727790171e-18
5.714819289586062951e+03 3.531003665188279126e-18
5.715822343367855865e+03 3.838365782839508043e-18
5.716825397149650598e+03 3.805356313314966921e-18
5.717828450931445332e+03 3.697382773597195112e-18
5.718831504713238246e+03 3.752465144177407502e-18
5.719834558495031160e+03 3.706090503905540835e-18
5.720837612276825894e+03 3.722345430122820382e-18
5.721840666058618808e+03 3.805195013095519080e-18
5.722843719840412632e+03 3.826582595013690164e-18
5.723846773622206456e+03 3.793916405443358548e-18
5.724849827404000280e+03 3.776031106238736984e-18
5.725852881185793194e+03 3.750203632382687524e-18
5.726855934967587928e+03 3.708825163010641144e-18
5.727858988749380842e+03 3.741816848152012376e-18
5.728862042531174666e+03 3.785654111894872631e-18
5.729865096312968490e+03 3.585289460838602950e-18
5.730868150094761404e+03 3.619586436986582860e-18
5.731871203876555228e+03 3.613195639573998168e-18
5.732874257658349961e+03 3.392656673763019556e-18
5.733877311440142876e+03 3.497208787672118904e-18
5.734880365221935790e+03 3.563513104032531943e-18
5.735883419003730523e+03 3.553578664875770081e-18
5.736886472785523438e+03 3.408425631370424199e-18
5.737889526567318171e+03 3.539780465077773026e-18
5.738892580349111086e+03 3.574158504925783133e-18
5.739895634130905819e+03 3.476448622248569292e-18
5.740898687912698733e+03 3.549513899345684503e-18
5.741901741694491648e+03 3.582594919993211462e-18
5.742904795476286381e+03 3.587946364966123274e-18
5.743907849258080205e+03 3.434499811844167599e-18
5.744910903039873119e+03 3.419181254080298080e-18
5.745913956821666943e+03 3.485894611253618591e-18
5.746917010603460767e+03 3.530700089903472165e-18
5.747920064385253681e+03 3.519878499539747180e-18
5.748923118167048415e+03 3.573707691491941733e-18
5.749926171948841329e+03 3.527781796702385083e-18
5.750929225730635153e+03 3.416390139898391026e-18
5.751932279512428977e+03 3.469031500490959431e-18
5.752935333294222801e+03 3.450978904007449016e-18
5.753938387076015715e+03 3.412998906182076751e-18
5.754941440857810449e+03 3.503033379955411048e-18
5.755944494639603363e+03 3.559344940925877237e-18
5.756947548421396277e+03 3.483020985805609373e-18
5.757950602203191011e+03 3.565309326732690843e-18
5.758953655984985744e+03 3.562560191966870855e-18
5.759956709766778658e+03 3.506698203659327237e-18
5.760959763548571573e+03 3.609585409790510478e-18
5.761962817330366306e+03 3.440082453798287983e-18
5.762965871112159221e+03 3.466126028589366921e-18
5.763968924893953044e+03 3.472009557491303469e-18
5.764971978675746868e+03 3.433597564591025384e-18
5.765975032457540692e+03 3.498835851937010709e-18
5.766978086239333606e+03 3.432991861587483430e-18
5.767981140021127430e+03 3.501376950778773610e-18
5.768984193802921254e+03 3.456199447648424312e-18
5.769987247584715078e+03 3.560745357702929512e-18
5.770990301366508902e+03 3.563090414739517346e-18
5.771993355148301816e+03 3.441957465451792558e-18
5.772996408930095640e+03 3.425844400709565856e-18
5.773999462711889464e+03 3.528027882934619609e-18
5.775002516493683288e+03 3.445902910178517362e-18
5.776005570275476202e+03 3.521793009067501163e-18
5.777008624057270936e+03 3.563533369957539492e-18
5.778011677839063850e+03 3.550537121763412598e-18
5.779014731620858583e+03 3.475535414852310749e-18
5.780017785402651498e+03 3.470123999284988842e-18
5.781020839184446231e+03 3.497342377341046218e-18
5.782023892966239146e+03 3.457581046066541007e-18
5.783026946748032060e+03 3.398088975640808427e-18
5.784030000529826793e+03 3.448440286707523775e-18
5.785033054311620617e+03 3.519710168285092639e-18
5.786036108093413532e+03 3.390759948618435463e-18
5.787039161875207355e+03 3.390338913686645972e-18
5.788042215657001179e+03 3.463194707293632129e-18
5.789045269438794094e+03 3.451652022230914043e-18
5.790048323220588827e+03 3.324582397686896176e-18
5.791051377002381741e+03 3.368404772178730476e-18
5.792054430784175565e+03 3.549094518775120118e-18
5.793057484565969389e+03 3.541099818154795105e-18
5.794060538347762304e+03 3.480742930398638335e-18
5.795063592129556127e+03 3.401954183848115587e-18
5.796066645911350861e+03 3.471831713659604568e-18
5.797069699693143775e+03 3.531826296307463112e-18
5.798072753474936690e+03 3.531112025848523572e-18
5.799075807256731423e+03 3.405480868389735420e-18
5.800078861038524337e+03 3.467282633880869192e-18
5.801081914820319071e+03 3.453183547135055973e-18
5.802084968602111985e+03 3.455013891035482685e-18
5.803088022383906718e+03 3.399392198695885722e-18
5.804091076165699633e+03 3.443034247814183462e-18
5.805094129947493457e+03 3.512224183741487739e-18
5.806097183729287281e+03 3.561298741532727488e-18
5.807100237511081104e+03 3.520567127399697576e-18
5.808103291292874019e+03 3.328236054452542899e-18
5.809106345074667843e+03 3.411002712568833157e-18
5.810109398856461667e+03 3.405365683489437411e-18
5.811112452638255490e+03 3.417589965376899193e-18
5.812115506420049314e+03 3.507835577001587650e-18
5.813118560201842229e+03 3.469255252846655025e-18
5.814121613983636053e+03 3.411925225746982921e-18
5.815124667765429876e+03 3.409371719196031724e-18
5.816127721547223700e+03 3.395244094719085426e-18
5.817130775329016615e+03 3.445730236225646918e-18
5.818133829110811348e+03 3.414763075633499221e-18
5.819136882892604262e+03 3.346854442475039584e-18
5.820139936674397177e+03 3.382584509034267614e-18
5.821142990456191910e+03 3.453315689237911320e-18
5.822146044237986644e+03 3.520194068943436160e-18
5.823149098019779558e+03 3.392217854448060175e-18
5.824152151801572472e+03 3.401071788929674645e-18
5.825155205583367206e+03 3.548361636752398135e-18
5.826158259365160120e+03 3.592722919413310733e-18
5.827161313146953944e+03 3.577380787001983452e-18
5.828164366928747768e+03 3.490853145435567716e-18
5.829167420710541592e+03 3.487665191354788347e-18
5.830170474492334506e+03 3.580696126897095987e-18
5.831173528274129239e+03 3.612440010084430977e-18
5.832176582055922154e+03 3.567243275004839821e-18
5.833179635837715978e+03 3.567347499762021503e-18
5.834182689619509802e+03 3.548565536773392456e-18
5.835185743401302716e+03 3.519590640686578726e-18
5.836188797183096540e+03 3.523608670512055058e-18
5.837191850964891273e+03 3.644528000406588026e-18
5.838194904746684188e+03 3.523622318992162183e-18
5.839197958528477102e+03 3.626378830586562046e-18
5.840201012310271835e+03 3.643967585541583350e-18
5.841204066092064750e+03 3.653153426243984723e-18
5.842207119873859483e+03 3.622592824922906839e-18
5.843210173655652397e+03 3.601784269433522874e-18
5.844213227437447131e+03 3.609414596994018278e-18
5.845216281219240045e+03 3.634358641955861104e-18
5.846219335001032960e+03 3.739166561469392476e-18
5.847222388782827693e+03 3.661158880212272924e-18
5.848225442564621517e+03 3.763108063528821032e-18
5.849228496346414431e+03 3.753224909570037458e-18
5.850231550128208255e+03 3.804395956623792856e-18
5.851234603910002079e+03 3.790342985197129468e-18
5.852237657691794993e+03 3.906951876919648609e-18
5.853240711473589727e+03 3.912186275835884168e-18
5.854243765255382641e+03 3.923531471527355220e-18
5.855246819037176465e+03 4.011098465533443835e-18
5.856249872818970289e+03 4.044188998758015154e-18
5.857252926600764113e+03 4.179295303338445100e-18
5.858255980382557027e+03 4.282572525128447094e-18
5.859259034164351760e+03 4.401441274284461106e-18
5.860262087946144675e+03 4.530603458983084995e-18
5.861265141727937589e+03 4.693963771746488707e-18
5.862268195509732323e+03 5.017194522268934908e-18
5.863271249291527056e+03 5.146345953619595607e-18
5.864274303073319970e+03 5.317546697819083192e-18
5.865277356855112885e+03 5.335166885637381511e-18
5.866280410636907618e+03 5.413084404207732782e-18
5.867283464418700532e+03 5.463688005361276803e-18
5.868286518200494356e+03 5.411909394147601207e-18
5.869289571982288180e+03 5.301587075080485076e-18
5.870292625764082004e+03 5.585977559940503862e-18
5.871295679545874918e+03 5.536755764000229673e-18
5.872298733327668742e+03 5.614998364551314285e-18
5.873301787109462566e+03 5.599301371657201755e-18
5.874304840891256390e+03 4.976526601043071578e-18
5.875307894673050214e+03 4.692363590851504875e-18
5.876310948454843128e+03 4.381147225136085125e-18
5.877314002236636952e+03 4.359265402801913608e-18
5.878317056018430776e+03 4.422211779465667631e-18
5.879320109800224600e+03 4.432235554128585221e-18
5.880323163582017514e+03 4.386711255526423066e-18
5.881326217363812248e+03 4.448438367967273927e-18
5.882329271145605162e+03 4.692916561090996574e-18
5.883332324927399895e+03 4.629774142622067483e-18
5.884335378709192810e+03 4.728529168003242075e-18
5.885338432490987543e+03 4.969287943502620033e-18
5.886341486272780458e+03 4.986060684783357775e-18
5.887344540054573372e+03 4.817503609821589667e-18
5.888347593836368105e+03 4.890663599098842200e-18
5.889350647618161929e+03 4.804314214954431641e-18
5.890353701399954844e+03 4.713432708233843043e-18
5.891356755181748667e+03 4.558313595913305146e-18
5.892359808963542491e+03 4.547433275726088896e-18
5.893362862745335406e+03 4.396521617591301974e-18
5.894365916527130139e+03 4.202120938751539622e-18
5.895368970308923053e+03 4.071750656768282037e-18
5.896372024090716877e+03 3.885873246960266082e-18
5.897375077872510701e+03 3.804553948120790484e-18
5.898378131654303616e+03 3.859509346476975984e-18
5.899381185436097439e+03 3.767081012010913224e-18
5.900384239217892173e+03 3.618541707872928386e-18
5.901387292999685087e+03 3.637288102095217652e-18
5.902390346781478002e+03 3.662407509346921720e-18
5.903393400563272735e+03 3.674806946729091605e-18
5.904396454345065649e+03 3.701201866485352441e-18
5.905399508126860383e+03 3.666669557453101195e-18
5.906402561908653297e+03 3.590309619976187275e-18
5.907405615690448030e+03 3.545930552932104787e-18
5.908408669472240945e+03 3.561710677477778896e-18
5.909411723254034769e+03 3.508841428626452132e-18
5.910414777035828592e+03 3.498758096959430724e-18
5.911417830817622416e+03 3.415990818457681052e-18
5.912420884599415331e+03 3.446931922860533329e-18
5.913423938381209155e+03 3.444733276792367381e-18
5.914426992163002978e+03 3.401226678499375199e-18
5.915430045944796802e+03 3.493770197865735968e-18
5.916433099726590626e+03 3.409803300680631267e-18
5.917436153508383541e+03 3.423686493286568145e-18
5.918439207290177364e+03 3.396960287694979821e-18
5.919442261071971188e+03 3.374721330131338533e-18
5.920445314853765012e+03 3.383075854318124113e-18
5.921448368635557927e+03 3.429827895744468099e-18
5.922451422417352660e+03 3.472372276189907971e-18
5.923454476199145574e+03 3.406006748464166008e-18
5.924457529980938489e+03 3.366635639643632688e-18
5.925460583762733222e+03 3.368762114203353384e-18
5.926463637544527955e+03 3.285563461012157307e-18
5.927466691326320870e+03 3.252823652367308472e-18
5.928469745108113784e+03 3.428308778549514463e-18
5.929472798889908518e+03 3.337469458040166070e-18
5.930475852671701432e+03 3.305927613717447157e-18
5.931478906453495256e+03 3.404180747261955199e-18
5.932481960235289080e+03 3.460701171337091027e-18
5.933485014017082904e+03 3.301554309818879300e-18
5.934488067798875818e+03 3.490686054951832004e-18
5.935491121580670551e+03 3.488916715621581078e-18
5.936494175362463466e+03 3.487148617062248981e-18
5.937497229144257290e+03 3.485380518502916884e-18
5.938500282926051113e+03 3.483611179172665958e-18
5.939503336707844028e+03 3.481843080613333862e-18
5.940506390489637852e+03 3.480074154873389212e-18
5.941509444271432585e+03 3.478305642723750839e-18
5.942512498053225499e+03 3.476537544164418742e-18
5.943515551835018414e+03 3.474768618424474092e-18
5.944518605616813147e+03 3.473000519865141996e-18
5.945521659398606062e+03 3.471231180534891070e-18
5.946524713180400795e+03 3.469463081975558973e-18
5.947527766962193709e+03 3.467694983416226876e-18
5.948530820743988443e+03 3.465925644085975950e-18
5.949533874525781357e+03 3.464157545526643853e-18
5.950536928307574271e+03 3.462388412991546065e-18
5.951539982089369005e+03 3.460620314432213969e-18
5.952543035871162829e+03 3.458850975101963043e-18
5.953546089652955743e+03 3.457082876542630946e-18
5.954549143434749567e+03 3.455314777983298849e-18
5.955552197216543391e+03 3.458550915334759432e-18
5.956555250998336305e+03 3.446735467465051984e-18
5.957558304780131039e+03 3.491644343691474686e-18
5.958561358561923953e+03 3.561946423952356509e-18
5.959564412343717777e+03 3.498297770948544965e-18
5.960567466125511601e+03 3.392004441850021494e-18
5.961570519907305425e+03 3.379639125668119421e-18
5.962573573689098339e+03 3.400188773625774288e-18
5.963576627470893072e+03 3.483071030232668831e-18
5.964579681252685987e+03 3.471752717911105753e-18
5.965582735034478901e+03 3.533553035836167557e-18
5.966585788816273634e+03 3.392035254327839094e-18
5.967588842598068368e+03 3.279653048740312786e-18
5.968591896379861282e+03 3.446764832376797617e-18
5.969594950161654197e+03 3.518781244457195589e-18
5.970598003943448930e+03 3.444447279095577172e-18
5.971601057725241844e+03 3.507698265019903848e-18
5.972604111507035668e+03 3.503024280968672965e-18
5.973607165288829492e+03 3.529987887396064008e-18
5.974610219070623316e+03 3.536314164720869563e-18
5.975613272852416230e+03 3.450972700152854869e-18
5.976616326634210054e+03 3.458643766358518509e-18
5.977619380416003878e+03 3.534604382394722455e-18
5.978622434197797702e+03 3.480759474010889395e-18
5.979625487979591526e+03 3.506895486235421134e-18
5.980628541761384440e+03 3.404821398646377519e-18
5.981631595543178264e+03 3.412982569364978828e-18
5.982634649324972088e+03 3.436596714696989524e-18
5.983637703106765912e+03 3.431205358259522028e-18
5.984640756888558826e+03 3.364656610028099569e-18
5.985643810670353560e+03 3.406040456074127544e-18
5.986646864452146474e+03 3.311251348139838443e-18
5.987649918233941207e+03 3.438422509104047195e-18
5.988652972015734122e+03 3.489214500642100168e-18
5.989656025797528855e+03 3.443517321291914430e-18
5.990659079579321769e+03 3.359719789337229962e-18
5.991662133361114684e+03 3.275146775558277030e-18
5.992665187142909417e+03 3.359198872346474693e-18
5.993668240924703241e+03 3.375383074621380955e-18
5.994671294706496155e+03 3.419857474231060180e-18
5.995674348488289979e+03 3.351174600019250909e-18
5.996677402270083803e+03 3.348331993844212430e-18
5.997680456051876718e+03 3.429632681119905584e-18
5.998683509833671451e+03 3.346265489878901828e-18
5.999686563615464365e+03 3.348053027182628921e-18
6.000689617397258189e+03 3.327767663430684747e-18
6.001692671179052013e+03 3.404266360455354438e-18
6.002695724960844927e+03 3.438660116735003052e-18
6.003698778742638751e+03 3.343984539339786854e-18
6.004701832524433485e+03 3.333930779379664218e-18
6.005704886306226399e+03 3.374050073064251751e-18
6.006707940088019313e+03 3.423906316534354112e-18
6.007710993869814047e+03 3.405080306178106617e-18
6.008714047651606961e+03 3.310924198207573721e-18
6.009717101433401695e+03 3.236587751304117645e-18
6.010720155215194609e+03 3.223279862814211397e-18
6.011723208996989342e+03 3.320786672651043470e-18
6.012726262778782257e+03 3.440190607663379291e-18
6.013729316560576081e+03 3.343427226402079252e-18
6.014732370342369904e+03 3.310643990775071383e-18
6.015735424124163728e+03 3.341530708052648298e-18
6.016738477905956643e+03 3.288145918884547860e-18
6.017741531687750467e+03 3.402835544790790838e-18
6.018744585469544290e+03 3.478644786774897580e-18
6.019747639251338114e+03 3.183557202233343040e-18
6.020750693033131938e+03 3.168072794756656639e-18
6.021753746814924853e+03 3.277988761347856094e-18
6.022756800596718676e+03 3.179111313236023655e-18
6.023759854378512500e+03 3.134074430809808372e-18
6.024762908160306324e+03 3.376118851776246874e-18
6.025765961942099239e+03 3.568601505570651893e-18
6.026769015723893972e+03 3.666368463710131893e-18
6.027772069505686886e+03 3.565572783757788982e-18
6.028775123287479801e+03 3.505145172059258928e-18
6.029778177069274534e+03 3.529074266409499189e-18
6.030781230851069267e+03 3.675739179279438867e-18
